**********************************************
ItemStrings.txt
locale: zhCN
revision: 55586
version: 14
build: 3.4.3
ExportTime: 2024-07-18 19:46:45
Total Items: 14734
**********************************************
    [1, 1]: 38082
    [2, 123]: 14966:319
    [2, 124]: 14968:310
    [2, 125]: 2079:23
    [2, 126]: 36600:-17
    [2, 127]: 36347:-17
    [2, 128]: 3198:189
    [2, 129]: 36305:-17
    [2, 130]: 4561:6
    [2, 131]: 15232:115
    [2, 132]: 15230:97
    [2, 133]: 36072:-17
    [2, 134]: 36068:-17
    [2, 135]: 2078:23
    [2, 136]: 727:6
    [2, 137]: 36573:-17
    [2, 138]: 3206:192
    [2, 139]: 24704:-17
    [2, 140]: 24701:-17
    [2, 141]: 10088:220
    [2, 142]: 24812:-17
    [2, 143]: 36401:-17
    [2, 144]: 6550:6
    [2, 145]: 9783:136
    [2, 146]: 36269:-17
    [2, 147]: 24927:-17
    [2, 148]: 15237:191
    [2, 149]: 3199:189
    [2, 150]: 15527:155
    [2, 151]: 36189:-17
    [2, 152]: 10387:312
    [2, 153]: 10391:220
    [2, 154]: 36595:-17
    [2, 155]: 2632:6
    [2, 156]: 3184:23
    [2, 157]: 3184:24
    [2, 158]: 9811:115
    [2, 159]: 9814:136
    [2, 160]: 14945:310
    [2, 161]: 4571:23
    [2, 162]: 36313:-17
    [2, 163]: 36307:-17
    [2, 164]: 15211:24
    [2, 165]: 3740:24
    [2, 166]: 4562:97
    [2, 167]: 4562:24
    [2, 168]: 36196:-17
    [2, 169]: 24938:-17
    [2, 170]: 24940:-17
    [2, 171]: 36485:-17
    [2, 172]: 44742:-17
    [2, 173]: 4570:97
    [2, 174]: 790:24
    [2, 175]: 36417:-17
    [2, 176]: 6336:97
    [2, 177]: 4568:23
    [2, 178]: 4568:24
    [2, 179]: 15514:190
    [2, 180]: 24855:-17
    [2, 181]: 36375:-17
    [2, 182]: 36374:-17
    [2, 183]: 36373:-17
    [2, 184]: 15579:189
    [2, 185]: 36337:-17
    [2, 186]: 36588:-17
    [2, 187]: 36136:-17
    [2, 188]: 36363:-17
    [2, 189]: 36414:-17
    [2, 190]: 36650:-17
    [2, 191]: 12001:193
    [2, 192]: 24962:-17
    [2, 193]: 36419:-17
    [2, 194]: 36443:-17
    [2, 195]: 4567:115
    [2, 196]: 2073:6
    [2, 197]: 3197:220
    [2, 198]: 4569:6
    [2, 199]: 15229:-17
    [2, 200]: 36508:-17
    [2, 201]: 36525:-17
    [2, 202]: 36415:-17
    [2, 203]: 36163:-17
    [2, 204]: 3192:97
    [2, 205]: 36094:-17
    [2, 206]: 36098:-17
    [2, 207]: 25069:-17
    [2, 208]: 11997:190
    [2, 209]: 14914:192
    [2, 210]: 10280:318
    [2, 211]: 10282:220
    [2, 212]: 25011:-17
    [2, 213]: 36418:-17
    [2, 214]: 25045:-17
    [2, 215]: 36218:-17
    [2, 216]: 24827:-17
    [2, 217]: 36427:-17
    [2, 218]: 36433:-17
    [2, 219]: 36498:-17
    [2, 220]: 9790:97
    [2, 221]: 15210:23
    [2, 222]: 36504:-17
    [2, 223]: 24766:-17
    [2, 224]: 36293:-17
    [2, 225]: 25256:-17
    [2, 226]: 3201:191
    [2, 227]: 9804:115
    [2, 228]: 36430:-17
    [2, 229]: 7419:136
    [2, 230]: 7418:220
    [2, 231]: 3195:97
    [2, 232]: 25325:-17
    [2, 233]: 36425:-17
    [2, 234]: 25143:-17
    [2, 235]: 6595:189
    [2, 236]: 6594:189
    [2, 237]: 6599:136
    [2, 238]: 36491:-17
    [2, 239]: 36426:-17
    [2, 240]: 36566:-17
    [2, 241]: 15252:313
    [2, 242]: 15248:136
    [2, 243]: 15250:193
    [2, 244]: 6572:115
    [2, 245]: 6572:97
    [2, 246]: 6580:189
    [2, 247]: 6575:24
    [2, 248]: 36155:-17
    [2, 249]: 36359:-17
    [2, 250]: 36100:-17
    [2, 251]: 36403:-17
    [2, 252]: 7460:189
    [2, 253]: 7462:192
    [2, 254]: 36285:-17
    [2, 255]: 36380:-17
    [2, 256]: 36381:-17
    [2, 257]: 36379:-17
    [2, 258]: 24814:-17
    [2, 259]: 12004:220
    [2, 260]: 11998:190
    [2, 261]: 2289
    [2, 262]: 27503
    [2, 263]: 33462
    [2, 264]: 43465
    [2, 265]: 43466
    [2, 266]: 16861
    [2, 267]: 7054
    [2, 268]: 43340
    [2, 269]: 16864
    [2, 270]: 25102
    [2, 271]: 13088
    [2, 272]: 6200
    [2, 273]: 36183
    [2, 274]: 36182
    [2, 275]: 36185
    [2, 276]: 36186
    [2, 277]: 36184
    [2, 278]: 36181
    [2, 279]: 36179
    [2, 280]: 36180
    [2, 281]: 3891
    [2, 282]: 23881
    [2, 283]: 22838
    [2, 284]: 4362
    [2, 285]: 4357
    [2, 286]: 4358
    [2, 287]: 2835
    [2, 288]: 25498
    [2, 289]: 3470
    [2, 290]: 2512
    [2, 291]: 4360
    [2, 292]: 6350
    [2, 293]: 3480
    [2, 294]: 2865
    [2, 295]: 2866
    [2, 296]: 51991
    [2, 297]: 51995
    [2, 298]: 40240
    [2, 299]: 25063:-40
    [2, 300]: 31224:-40
    [2, 301]: 31223:-40
    [2, 302]: 31201:-40
    [2, 303]: 31184:-40
    [2, 304]: 36081:-40
    [2, 305]: 36082:-40
    [2, 306]: 36080:-40
    [2, 307]: 36075:-40
    [2, 308]: 36076:-40
    [2, 309]: 36444:-40
    [2, 310]: 31235:-40
    [2, 311]: 36429:-40
    [2, 312]: 36651:-40
    [2, 313]: 36183:-40
    [2, 314]: 36182:-40
    [2, 315]: 36185:-40
    [2, 316]: 36186:-40
    [2, 317]: 36184:-40
    [2, 318]: 36181:-40
    [2, 319]: 36180:-40
    [2, 320]: 51991:-40
    [2, 321]: 51995:-40
    [2, 322]: 24751:-40
    [2, 323]: 24756:-40
    [2, 324]: 24750:-40
    [2, 325]: 36070:-40
    [2, 326]: 36073:-40
    [2, 327]: 36074:-40
    [2, 328]: 36067:-40
    [2, 329]: 36071:-40
    [2, 330]: 36072:-40
    [2, 331]: 36068:-40
    [2, 332]: 36149:-40
    [2, 333]: 36151:-40
    [2, 334]: 36150:-40
    [2, 335]: 36152:-40
    [2, 336]: 36147:-40
    [2, 337]: 36477:-40
    [2, 338]: 24707:-40
    [2, 339]: 24701:-40
    [2, 340]: 24705:-40
    [2, 341]: 24697:-40
    [2, 342]: 24811:-40
    [2, 343]: 25103:-40
    [2, 344]: 25147:-40
    [2, 345]: 31211:-40
    [2, 346]: 31210:-40
    [2, 347]: 36271:-40
    [2, 348]: 36273:-40
    [2, 349]: 36274:-40
    [2, 350]: 36267:-40
    [2, 351]: 36268:-40
    [2, 352]: 36269:-40
    [2, 353]: 25224:-40
    [2, 354]: 36499:-40
    [2, 355]: 36207:-40
    [2, 356]: 36205:-40
    [2, 357]: 36204:-40
    [2, 358]: 44675:-40
    [2, 359]: 36193:-40
    [2, 360]: 36194:-40
    [2, 361]: 36192:-40
    [2, 362]: 36189:-40
    [2, 363]: 36187:-40
    [2, 364]: 44696:-40
    [2, 365]: 44676:-40
    [2, 366]: 36595:-40
    [2, 367]: 31156:-40
    [2, 368]: 36416:-40
    [2, 369]: 36609:-40
    [2, 370]: 36589:-40
    [2, 371]: 36558:-40
    [2, 372]: 24882:-40
    [2, 373]: 24880:-40
    [2, 374]: 24878:-40
    [2, 375]: 24842:-40
    [2, 376]: 24841:-40
    [2, 377]: 36173:-40
    [2, 378]: 36177:-40
    [2, 379]: 36176:-40
    [2, 380]: 36175:-40
    [2, 381]: 31170:-40
    [2, 382]: 25228:-40
    [2, 383]: 25117:-40
    [2, 384]: 24714:-40
    [2, 385]: 24709:-40
    [2, 386]: 25201:-40
    [2, 387]: 25204:-40
    [2, 388]: 36199:-40
    [2, 389]: 36198:-40
    [2, 390]: 36201:-40
    [2, 391]: 36200:-40
    [2, 392]: 36196:-40
    [2, 393]: 25144:-40
    [2, 394]: 24889:-40
    [2, 395]: 25054:-40
    [2, 396]: 36406:-40
    [2, 397]: 44682:-40
    [2, 398]: 24757:-40
    [2, 399]: 44683:-40
    [2, 400]: 25179:-40
    [2, 401]: 36485:-40
    [2, 402]: 44741:-40
    [2, 403]: 44740:-40
    [2, 404]: 36561:-40
    [2, 405]: 36145:-40
    [2, 406]: 42340:-40
    [2, 407]: 24721:-40
    [2, 408]: 24723:-40
    [2, 409]: 36261:-40
    [2, 410]: 36262:-40
    [2, 411]: 36264:-40
    [2, 412]: 36259:-40
    [2, 413]: 36265:-40
    [2, 414]: 36260:-40
    [2, 415]: 44686:-40
    [2, 416]: 24856:-40
    [2, 417]: 24854:-40
    [2, 418]: 31249:-40
    [2, 419]: 31248:-40
    [2, 420]: 24849:-40
    [2, 421]: 24852:-40
    [2, 422]: 44681:-40
    [2, 423]: 36424:-40
    [2, 424]: 44672:-40
    [2, 425]: 24748:-40
    [2, 426]: 24741:-40
    [2, 427]: 25059:-40
    [2, 428]: 24736:-40
    [2, 429]: 24734:-40
    [2, 430]: 31218:-40
    [2, 431]: 36588:-40
    [2, 432]: 36115:-40
    [2, 433]: 36116:-40
    [2, 434]: 24728:-40
    [2, 435]: 24730:-40
    [2, 436]: 24726:-40
    [2, 437]: 44669:-40
    [2, 438]: 36133:-40
    [2, 439]: 36136:-40
    [2, 440]: 36229:-40
    [2, 441]: 36230:-40
    [2, 442]: 36233:-40
    [2, 443]: 36228:-40
    [2, 444]: 36246:-40
    [2, 445]: 36243:-40
    [2, 446]: 36419:-40
    [2, 447]: 25057:-40
    [2, 448]: 36225:-40
    [2, 449]: 36224:-40
    [2, 450]: 36219:-40
    [2, 451]: 44697:-40
    [2, 452]: 25049:-40
    [2, 453]: 44685:-40
    [2, 454]: 25188:-40
    [2, 455]: 36596:-40
    [2, 456]: 24896:-40
    [2, 457]: 24895:-40
    [2, 458]: 24780:-40
    [2, 459]: 31198:-40
    [2, 460]: 31197:-40
    [2, 461]: 36644:-40
    [2, 462]: 36415:-40
    [2, 463]: 25044:-40
    [2, 464]: 31244:-40
    [2, 465]: 31243:-40
    [2, 466]: 36165:-40
    [2, 467]: 36167:-40
    [2, 468]: 36166:-40
    [2, 469]: 36168:-40
    [2, 470]: 36163:-40
    [2, 471]: 36094:-40
    [2, 472]: 36098:-40
    [2, 473]: 31228:-40
    [2, 474]: 31219:-40
    [2, 475]: 24834:-40
    [2, 476]: 24832:-40
    [2, 477]: 24830:-40
    [2, 478]: 36418:-40
    [2, 479]: 36428:-40
    [2, 480]: 36518:-40
    [2, 481]: 25245:-40
    [2, 482]: 25045:-40
    [2, 483]: 36214:-40
    [2, 484]: 36213:-40
    [2, 485]: 36216:-40
    [2, 486]: 36212:-40
    [2, 487]: 31165:-40
    [2, 488]: 31164:-40
    [2, 489]: 24916:-40
    [2, 490]: 36427:-40
    [2, 491]: 25105:-40
    [2, 492]: 36276:-40
    [2, 493]: 36278:-40
    [2, 494]: 36281:-40
    [2, 495]: 36282:-40
    [2, 496]: 36280:-40
    [2, 497]: 36275:-40
    [2, 498]: 25244:-40
    [2, 499]: 36598:-40
    [2, 500]: 44671:-40
    [2, 501]: 36557:-40
    [2, 502]: 24768:-40
    [2, 503]: 24772:-40
    [2, 504]: 36085:-40
    [2, 505]: 36086:-40
    [2, 506]: 36090:-40
    [2, 507]: 36084:-40
    [2, 508]: 24795:-40
    [2, 509]: 36430:-40
    [2, 510]: 45995:-40
    [2, 511]: 36108:-40
    [2, 512]: 25213:-40
    [2, 513]: 36639:-40
    [2, 514]: 36440:-40
    [2, 515]: 36237:-40
    [2, 516]: 36235:-40
    [2, 517]: 36442:-40
    [2, 518]: 36426:-40
    [2, 519]: 25230:-40
    [2, 520]: 36526:-40
    [2, 521]: 36159:-40
    [2, 522]: 36158:-40
    [2, 523]: 36157:-40
    [2, 524]: 36155:-40
    [2, 525]: 36584:-40
    [2, 526]: 36605:-40
    [2, 527]: 36105:-40
    [2, 528]: 36106:-40
    [2, 529]: 36100:-40
    [2, 530]: 36528:-40
    [2, 531]: 36287:-40
    [2, 532]: 24817:-40
    [2, 533]: 24820:-40
    [2, 534]: 31160:-40
    [2, 535]: 24814:-40
    [2, 536]: 24816:-40
    [2, 537]: 31191:-40
    [2, 538]: 31157:-40
    [2, 539]: 24804:-40
    [2, 540]: 24799:-40
    [2, 541]: 15563
    [2, 542]: 15557
    [2, 543]: 36391:-45
    [2, 544]: 36390:-45
    [2, 545]: 36389:-45
    [2, 546]: 36393:-45
    [2, 547]: 36392:-45
    [2, 548]: 36387:-45
    [2, 549]: 25041:-45
    [2, 550]: 44695:-45
    [2, 551]: 36350:-45
    [2, 552]: 36353:-45
    [2, 553]: 36349:-45
    [2, 554]: 36303:-45
    [2, 555]: 36302:-45
    [2, 556]: 36305:-45
    [2, 557]: 36301:-45
    [2, 558]: 36304:-45
    [2, 559]: 24969:-45
    [2, 560]: 24972:-45
    [2, 561]: 36429:-45
    [2, 562]: 51991:-45
    [2, 563]: 25198:-45
    [2, 564]: 36603:-45
    [2, 565]: 36325:-45
    [2, 566]: 36324:-45
    [2, 567]: 36323:-45
    [2, 568]: 51987:-45
    [2, 569]: 25048:-45
    [2, 570]: 25101:-45
    [2, 571]: 25190:-45
    [2, 572]: 36420:-45
    [2, 573]: 31578:-45
    [2, 574]: 31155:-45
    [2, 575]: 36580:-45
    [2, 576]: 24980:-45
    [2, 577]: 36310:-45
    [2, 578]: 36313:-45
    [2, 579]: 36314:-45
    [2, 580]: 36308:-45
    [2, 581]: 36309:-45
    [2, 582]: 24937:-45
    [2, 583]: 24939:-45
    [2, 584]: 24936:-45
    [2, 585]: 24934:-45
    [2, 586]: 24921:-45
    [2, 587]: 24925:-45
    [2, 588]: 25133:-45
    [2, 589]: 44683:-45
    [2, 590]: 36488:-45
    [2, 591]: 36561:-45
    [2, 592]: 42340:-45
    [2, 593]: 36417:-45
    [2, 594]: 36553:-45
    [2, 595]: 24955:-45
    [2, 596]: 24952:-45
    [2, 597]: 44688:-45
    [2, 598]: 36375:-45
    [2, 599]: 36374:-45
    [2, 600]: 36377:-45
    [2, 601]: 36372:-45
    [2, 602]: 36373:-45
    [2, 603]: 36371:-45
    [2, 604]: 36376:-45
    [2, 605]: 25229:-45
    [2, 606]: 36333:-45
    [2, 607]: 44670:-45
    [2, 608]: 36588:-45
    [2, 609]: 36555:-45
    [2, 610]: 36443:-45
    [2, 611]: 24986:-45
    [2, 612]: 25165:-45
    [2, 613]: 24982:-45
    [2, 614]: 36594:-45
    [2, 615]: 36502:-45
    [2, 616]: 36606:-45
    [2, 617]: 25068:-45
    [2, 618]: 36415:-45
    [2, 619]: 25047:-45
    [2, 620]: 25012:-45
    [2, 621]: 25046:-45
    [2, 622]: 36428:-45
    [2, 623]: 25246:-45
    [2, 624]: 36562:-45
    [2, 625]: 36421:-45
    [2, 626]: 31163:-45
    [2, 627]: 36484:-45
    [2, 628]: 36427:-45
    [2, 629]: 36343:-45
    [2, 630]: 36345:-45
    [2, 631]: 36598:-45
    [2, 632]: 45154
    [2, 633]: 24945:-45
    [2, 634]: 24948:-45
    [2, 635]: 24944:-45
    [2, 636]: 36597:-45
    [2, 637]: 36504:-45
    [2, 638]: 36294:-45
    [2, 639]: 36293:-45
    [2, 640]: 36296:-45
    [2, 641]: 36516:-45
    [2, 642]: 36455:-45
    [2, 643]: 36517:-45
    [2, 644]: 36445:-45
    [2, 645]: 25031:-45
    [2, 646]: 36442:-45
    [2, 647]: 36426:-45
    [2, 648]: 36526:-45
    [2, 649]: 36383:-45
    [2, 650]: 36380:-45
    [2, 651]: 36385:-45
    [2, 652]: 36381:-45
    [2, 653]: 36384:-45
    [2, 654]: 36386:-45
    [2, 655]: 36438:-45
    [2, 656]: 36319:-45
    [2, 657]: 36321:-45
    [2, 658]: 7540
    [2, 659]: 7545
    [2, 660]: 40039
    [2, 661]: 44987
    [2, 662]: 45472
    [2, 663]: 48677
    [2, 664]: 40144
    [2, 665]: 39949
    [2, 666]: 42950
    [2, 667]: 7542
    [2, 668]: 8279
    [2, 669]: 8280
    [2, 670]: 864
    [2, 671]: 16737
    [2, 672]: 16735
    [2, 673]: 37401
    [2, 674]: 16736
    [2, 675]: 40458
    [2, 676]: 40456
    [2, 677]: 40457
    [2, 678]: 40459
    [2, 679]: 40454
    [2, 680]: 40503
    [2, 681]: 40507
    [2, 682]: 40506
    [2, 683]: 40421
    [2, 684]: 40420
    [2, 685]: 40423
    [2, 686]: 40554
    [2, 687]: 40550
    [2, 688]: 40563
    [2, 689]: 40552
    [2, 690]: 40559
    [2, 691]: 40567
    [2, 692]: 40557
    [2, 693]: 40568
    [2, 694]: 40556
    [2, 695]: 40565
    [2, 696]: 40584
    [2, 697]: 40578
    [2, 698]: 40574
    [2, 699]: 40579
    [2, 700]: 40581
    [2, 701]: 40528
    [2, 702]: 40546
    [2, 703]: 40525
    [2, 704]: 40545
    [2, 705]: 40547
    [2, 706]: 40530
    [2, 707]: 40548
    [2, 708]: 40529
    [2, 709]: 40466
    [2, 710]: 40472
    [2, 711]: 40467
    [2, 712]: 40493
    [2, 713]: 40468
    [2, 714]: 40522
    [2, 715]: 40520
    [2, 716]: 40524
    [2, 717]: 40523
    [2, 718]: 40521
    [2, 719]: 45365
    [2, 720]: 45368
    [2, 721]: 46131
    [2, 722]: 45367
    [2, 723]: 45369
    [2, 724]: 40416
    [2, 725]: 40415
    [2, 726]: 40417
    [2, 727]: 40419
    [2, 728]: 40418
    [2, 729]: 40496
    [2, 730]: 40502
    [2, 731]: 40495
    [2, 732]: 40500
    [2, 733]: 45342
    [2, 734]: 45340
    [2, 735]: 45341
    [2, 736]: 45337
    [2, 737]: 45335
    [2, 738]: 45338
    [2, 739]: 45344
    [2, 740]: 45339
    [2, 741]: 45343
    [2, 742]: 45336
    [2, 743]: 12975
    [2, 744]: 14564
    [2, 745]: 14561
    [2, 746]: 14563
    [2, 747]: 14562
    [2, 748]: 14560
    [2, 749]: 14559
    [2, 750]: 37651
    [2, 751]: 39824
    [2, 752]: 24751
    [2, 753]: 24755
    [2, 754]: 24756
    [2, 755]: 24753
    [2, 756]: 24749
    [2, 757]: 24750
    [2, 758]: 36069
    [2, 759]: 36070
    [2, 760]: 36073
    [2, 761]: 36074
    [2, 762]: 36067
    [2, 763]: 36071
    [2, 764]: 36072
    [2, 765]: 36068
    [2, 766]: 13506
    [2, 767]: 47242
    [2, 768]: 43501
    [2, 769]: 45450
    [2, 770]: 38375
    [2, 771]: 36460
    [2, 772]: 33568
    [2, 773]: 33567
    [2, 774]: 2078
    [2, 775]: 43007
    [2, 776]: 39317
    [2, 777]: 43591
    [2, 778]: 43592
    [2, 779]: 36666
    [2, 780]: 37114
    [2, 781]: 36783
    [2, 782]: 810
    [2, 783]: 39322
    [2, 784]: 41805
    [2, 785]: 36391:-37
    [2, 786]: 36389:-37
    [2, 787]: 36394:-37
    [2, 788]: 36388:-37
    [2, 789]: 44695:-37
    [2, 790]: 36054:-37
    [2, 791]: 36058:-37
    [2, 792]: 36079:-37
    [2, 793]: 36352:-37
    [2, 794]: 36005:-37
    [2, 795]: 36302:-37
    [2, 796]: 36305:-37
    [2, 797]: 36301:-37
    [2, 798]: 36299:-37
    [2, 799]: 36072:-37
    [2, 800]: 36150:-37
    [2, 801]: 36154:-37
    [2, 802]: 36326:-37
    [2, 803]: 36329:-37
    [2, 804]: 36325:-37
    [2, 805]: 25088:-37
    [2, 806]: 24605:-37
    [2, 807]: 51987:-37
    [2, 808]: 36400:-37
    [2, 809]: 24586:-37
    [2, 810]: 31212:-37
    [2, 811]: 44691:-37
    [2, 812]: 36274:-37
    [2, 813]: 36272:-37
    [2, 814]: 31554:-37
    [2, 815]: 36206:-37
    [2, 816]: 36205:-37
    [2, 817]: 31578:-37
    [2, 818]: 36662:-37
    [2, 819]: 36416:-37
    [2, 820]: 36310:-37
    [2, 821]: 36309:-37
    [2, 822]: 36307:-37
    [2, 823]: 35982:-37
    [2, 824]: 35974:-37
    [2, 825]: 24597:-37
    [2, 826]: 24602:-37
    [2, 827]: 36046:-37
    [2, 828]: 36045:-37
    [2, 829]: 24666:-37
    [2, 830]: 44649:-37
    [2, 831]: 35998:-37
    [2, 832]: 36000:-37
    [2, 833]: 36014:-37
    [2, 834]: 36375:-37
    [2, 835]: 36374:-37
    [2, 836]: 36378:-37
    [2, 837]: 36376:-37
    [2, 838]: 24592:-37
    [2, 839]: 24589:-37
    [2, 840]: 24590:-37
    [2, 841]: 44670:-37
    [2, 842]: 36253:-37
    [2, 843]: 36229:-37
    [2, 844]: 36234:-37
    [2, 845]: 36244:-37
    [2, 846]: 36020:-37
    [2, 847]: 36661:-37
    [2, 848]: 36030:-37
    [2, 849]: 36041:-37
    [2, 850]: 35955:-37
    [2, 851]: 24630:-37
    [2, 852]: 24634:-37
    [2, 853]: 24629:-37
    [2, 854]: 36279:-37
    [2, 855]: 36276:-37
    [2, 856]: 36282:-37
    [2, 857]: 36277:-37
    [2, 858]: 36660:-37
    [2, 859]: 36346:-37
    [2, 860]: 35967:-37
    [2, 861]: 35966:-37
    [2, 862]: 35969:-37
    [2, 863]: 36112:-37
    [2, 864]: 36107:-37
    [2, 865]: 36241:-37
    [2, 866]: 36240:-37
    [2, 867]: 36156:-37
    [2, 868]: 24638:-37
    [2, 869]: 36360:-37
    [2, 870]: 36105:-37
    [2, 871]: 24622:-37
    [2, 872]: 36285:-37
    [2, 873]: 36382:-37
    [2, 874]: 36385:-37
    [2, 875]: 36381:-37
    [2, 876]: 36658:-37
    [2, 877]: 36316:-37
    [2, 878]: 36317:-37
    [2, 879]: 4575
    [2, 880]: 37115
    [2, 881]: 13303
    [2, 882]: 39328
    [2, 883]: 10192
    [2, 884]: 41098
    [2, 885]: 10193
    [2, 886]: 10194
    [2, 887]: 49096
    [2, 888]: 10200
    [2, 889]: 10191
    [2, 890]: 15287
    [2, 891]: 2819
    [2, 892]: 17030
    [2, 893]: 50678
    [2, 894]: 39280
    [2, 895]: 47132
    [2, 896]: 24063
    [2, 897]: 15156
    [2, 898]: 39774
    [2, 899]: 30538
    [2, 900]: 15158
    [2, 901]: 15154
    [2, 902]: 43695
    [2, 903]: 43696
    [2, 904]: 8190
    [2, 905]: 35707
    [2, 906]: 7470
    [2, 907]: 40138
    [2, 908]: 39938
    [2, 909]: 40031
    [2, 910]: 36486
    [2, 911]: 15674
    [2, 912]: 36149
    [2, 913]: 36151
    [2, 914]: 36150
    [2, 915]: 36154
    [2, 916]: 36152
    [2, 917]: 36147
    [2, 918]: 36148
    [2, 919]: 40405
    [2, 920]: 43998
    [2, 921]: 20749
    [2, 922]: 20748
    [2, 923]: 16925
    [2, 924]: 37169
    [2, 925]: 9359
    [2, 926]: 16684
    [2, 927]: 16683
    [2, 928]: 16685
    [2, 929]: 5423
    [2, 930]: 928
    [2, 931]: 31780
    [2, 932]: 45130
    [2, 933]: 17055
    [2, 934]: 44066
    [2, 935]: 3358
    [2, 936]: 25198
    [2, 937]: 36447
    [2, 938]: 13102
    [2, 939]: 37811
    [2, 940]: 1714
    [2, 941]: 31343
    [2, 942]: 7441
    [2, 943]: 7445
    [2, 944]: 7440
    [2, 945]: 7447
    [2, 946]: 7446
    [2, 947]: 7448
    [2, 948]: 7439
    [2, 949]: 47191
    [2, 950]: 40254
    [2, 951]: 36904
    [2, 952]: 727
    [2, 953]: 21031
    [2, 954]: 38822
    [2, 955]: 38772
    [2, 956]: 38981
    [2, 957]: 38845
    [2, 958]: 38992
    [2, 959]: 38896
    [2, 960]: 44463
    [2, 961]: 38796
    [2, 962]: 38781
    [2, 963]: 38788
    [2, 964]: 38922
    [2, 965]: 38919
    [2, 966]: 38979
    [2, 967]: 38887
    [2, 968]: 38931
    [2, 969]: 38851
    [2, 970]: 38823
    [2, 971]: 38836
    [2, 972]: 50816
    [2, 973]: 38990
    [2, 974]: 38857
    [2, 975]: 38856
    [2, 976]: 38964
    [2, 977]: 38827
    [2, 978]: 38933
    [2, 979]: 38967
    [2, 980]: 38936
    [2, 981]: 44458
    [2, 982]: 38934
    [2, 983]: 38951
    [2, 984]: 38953
    [2, 985]: 38800
    [2, 986]: 38960
    [2, 987]: 38802
    [2, 988]: 38850
    [2, 989]: 38834
    [2, 990]: 38831
    [2, 991]: 38968
    [2, 992]: 38842
    [2, 993]: 38768
    [2, 994]: 38778
    [2, 995]: 38777
    [2, 996]: 38679
    [2, 997]: 38774
    [2, 998]: 38771
    [2, 999]: 38817
    [2, 1000]: 38898
    [3, 1]: 38897
    [3, 2]: 38846
    [3, 3]: 38987
    [3, 4]: 38852
    [3, 5]: 38997
    [3, 6]: 44815
    [3, 7]: 38832
    [3, 8]: 38849
    [3, 9]: 38971
    [3, 10]: 38829
    [3, 11]: 38797
    [3, 12]: 38803
    [3, 13]: 38783
    [3, 14]: 38793
    [3, 15]: 38882
    [3, 16]: 38937
    [3, 17]: 38980
    [3, 18]: 44947
    [3, 19]: 38899
    [3, 20]: 38938
    [3, 21]: 38984
    [3, 22]: 38809
    [3, 23]: 38812
    [3, 24]: 38900
    [3, 25]: 44470
    [3, 26]: 38853
    [3, 27]: 38855
    [3, 28]: 38770
    [3, 29]: 38789
    [3, 30]: 38775
    [3, 31]: 38858
    [3, 32]: 38940
    [3, 33]: 38825
    [3, 34]: 39003
    [3, 35]: 38826
    [3, 36]: 39004
    [3, 37]: 38993
    [3, 38]: 39001
    [3, 39]: 38835
    [3, 40]: 38784
    [3, 41]: 38790
    [3, 42]: 38973
    [3, 43]: 38939
    [3, 44]: 38978
    [3, 45]: 38815
    [3, 46]: 38914
    [3, 47]: 44457
    [3, 48]: 38959
    [3, 49]: 38859
    [3, 50]: 44456
    [3, 51]: 39000
    [3, 52]: 38806
    [3, 53]: 38995
    [3, 54]: 38991
    [3, 55]: 38963
    [3, 56]: 38927
    [3, 57]: 38868
    [3, 58]: 38779
    [3, 59]: 38780
    [3, 60]: 38873
    [3, 61]: 38840
    [3, 62]: 38988
    [3, 63]: 38848
    [3, 64]: 38884
    [3, 65]: 44453
    [3, 66]: 38821
    [3, 67]: 38880
    [3, 68]: 38948
    [3, 69]: 44467
    [3, 70]: 38814
    [3, 71]: 38813
    [3, 72]: 38794
    [3, 73]: 38998
    [3, 74]: 38878
    [3, 75]: 38877
    [3, 76]: 38838
    [3, 77]: 38917
    [3, 78]: 38918
    [3, 79]: 38946
    [3, 80]: 38921
    [3, 81]: 44493
    [3, 82]: 38925
    [3, 83]: 38871
    [3, 84]: 38972
    [3, 85]: 38965
    [3, 86]: 44497
    [3, 87]: 38870
    [3, 88]: 44466
    [3, 89]: 38872
    [3, 90]: 38923
    [3, 91]: 38924
    [3, 92]: 43987
    [3, 93]: 45056
    [3, 94]: 45060
    [3, 95]: 38787
    [3, 96]: 38904
    [3, 97]: 44455
    [3, 98]: 38839
    [3, 99]: 38861
    [3, 100]: 38905
    [3, 101]: 38792
    [3, 102]: 38805
    [3, 103]: 38860
    [3, 104]: 38945
    [3, 105]: 38816
    [3, 106]: 38828
    [3, 107]: 38954
    [3, 108]: 38949
    [3, 109]: 38913
    [3, 110]: 38912
    [3, 111]: 38955
    [3, 112]: 38911
    [3, 113]: 38975
    [3, 114]: 38929
    [3, 115]: 38767
    [3, 116]: 38804
    [3, 117]: 38769
    [3, 118]: 38766
    [3, 119]: 44465
    [3, 120]: 38865
    [3, 121]: 38818
    [3, 122]: 38962
    [3, 123]: 38808
    [3, 124]: 39002
    [3, 125]: 38798
    [3, 126]: 38824
    [3, 127]: 38773
    [3, 128]: 38799
    [3, 129]: 38867
    [3, 130]: 38866
    [3, 131]: 38928
    [3, 132]: 38847
    [3, 133]: 38782
    [3, 134]: 38841
    [3, 135]: 38833
    [3, 136]: 38989
    [3, 137]: 39005
    [3, 138]: 38999
